MIB Module,Object Name,OID,Kind,Syntax,Access,Description
ML540M-ACL-MIB,ml540mAclConfigAceArpTargetIpMask,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.606,column,IpAddress,read-write,The specified ARP target IP address mask. This object is only available if FrameType is arp(4).
ML540M-ACL-MIB,ml540mAclConfigAceArpOpcode,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.607,column,VTSSAclAceArpOp,read-write,Indicates how a ARP packet's opcode to be matched. This object is only available if FrameType is arp(4).
ML540M-ACL-MIB,ml540mAclConfigAceArpFlagReq,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.608,column,VTSSBitType,read-write,Indicates how a ARP packet's request/reply opcode is to be compared. This object is only available if FrameType is arp(4).
ML540M-ACL-MIB,ml540mAclConfigAceArpFlagSha,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.609,column,VTSSBitType,read-write,Indicates how a ARP packet's sender hardware address field (SHA) to be compared. This object is only available if FrameType is arp(4).
ML540M-ACL-MIB,ml540mAclConfigAceArpFlagTha,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.610,column,VTSSBitType,read-write,Indicates how a ARP packet's target hardware address field (THA) is to be compared. This object is only available if FrameType is arp(4).
ML540M-ACL-MIB,ml540mAclConfigAceArpFlagHln,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.611,column,VTSSBitType,read-write,"Indicates how a ARP packet's s hardware address length field (HLN) is to be compared. The value 0 means any HLN value is allowed (don't-care field), v"
ML540M-ACL-MIB,ml540mAclConfigAceArpFlagHrd,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.612,column,VTSSBitType,read-write,"Indicates how a ARP packet's hardware address space field (HRD) is to be compared. The value 0 means any HRD value is allowed (don't-care field), valu"
ML540M-ACL-MIB,ml540mAclConfigAceArpFlagPro,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.613,column,VTSSBitType,read-write,"Indicates how a ARP packet's protocol address space field (PRO) is to be compared. The value 0 means any PRO value is allowed (don't-care field), valu"
ML540M-ACL-MIB,ml540mAclConfigAceIpv4ProtocolOp,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.701,column,VTSSASType,read-write,Indicates how a IPv4 packet's protocol field is to be compared. This object is only available if FrameType is ipv4(5).
ML540M-ACL-MIB,ml540mAclConfigAceIpv4Protocol,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.702,column,VTSSUnsigned8,read-write,The protocol number field in the IPv4 header used to indicate a higher layer protocol. Possible values are 0-255. This object is only available if Fra
ML540M-ACL-MIB,ml540mAclConfigAceIpv4SrcIp,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.703,column,IpAddress,read-write,The specified source IPv4 address. The packet's sender address is AND-ed with the value of Ipv4SrcIpMask and then compared with the value of this obje
ML540M-ACL-MIB,ml540mAclConfigAceIpv4SrcIpMask,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.704,column,IpAddress,read-write,The specified source IPv4 address mask. This object is only available if FrameType is ipv4(5).
ML540M-ACL-MIB,ml540mAclConfigAceIpv4DestIp,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.705,column,IpAddress,read-write,The specified destination IPv4 address. The packet's sender address is AND-ed with the value of Ipv4DestIpMask and then compared with the value of thi
ML540M-ACL-MIB,ml540mAclConfigAceIpv4DestIpMask,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.706,column,IpAddress,read-write,The specified destination IPv4 address mask. This object is only available if FrameType is ipv4(5).
ML540M-ACL-MIB,ml540mAclConfigAceIpv4IcmpTypeOp,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.707,column,VTSSASType,read-write,Indicates how a IPv4 packet's ICMP type field is to be compared. This object is only available if FrameType is ipv4(5) and Ipv4Protocol is icmp(1).
ML540M-ACL-MIB,ml540mAclConfigAceIpv4IcmpType,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.708,column,VTSSUnsigned8,read-write,"The ICMP type field in the IPv4 header. Possible values are 0-255. This object is only available if FrameType is ipv4(5), Ipv4Protocol is icmp(1) and "
ML540M-ACL-MIB,ml540mAclConfigAceIpv4IcmpCodeOp,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.709,column,VTSSASType,read-write,Indicates how a IPv4 packet's ICMP code field is to be compared. This object is only available if FrameType is ipv4(5) and Ipv4Protocol is icmp(1).
ML540M-ACL-MIB,ml540mAclConfigAceIpv4IcmpCode,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.710,column,VTSSUnsigned8,read-write,"The ICMP code field in the IPv4 header. Possible values are 0-255. This object is only available if FrameType is ipv4(5), Ipv4Protocol is icmp(1) and "
ML540M-ACL-MIB,ml540mAclConfigAceIpv4SrcPortOp,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.711,column,VTSSASRType,read-write,Indicates how a packet's source TCP/UDP port number is to be compared. This object is only available if FrameType is ipv4(5).
ML540M-ACL-MIB,ml540mAclConfigAceIpv4SrcPort,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.712,column,VTSSUnsigned16,read-write,"The source port number of the TCP or UDP protocol. If the Ipv4SrcPortOp object is range(2), this object will be the starting port number of the port r"
ML540M-ACL-MIB,ml540mAclConfigAceIpv4SrcPortRange,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.713,column,VTSSUnsigned16,read-write,"The source port number of the TCP or UDP protocol. If the Ipv4SrcPortOp object is range(2), this object will be the ending port number of the port ran"
ML540M-ACL-MIB,ml540mAclConfigAceIpv4DestPortOp,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.714,column,VTSSASRType,read-write,Indicates how a packet's destination TCP/UDP port number is to be compared. This object is only available if FrameType is ipv4(5).
ML540M-ACL-MIB,ml540mAclConfigAceIpv4DestPort,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.715,column,VTSSUnsigned16,read-write,"The destination port number of the TCP or UDP protocol. If the Ipv4DestPortOp object in the same row is range(2), this object will be the starting por"
ML540M-ACL-MIB,ml540mAclConfigAceIpv4DestPortRange,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.716,column,VTSSUnsigned16,read-write,"The destination port number of the TCP or UDP protocol. If the Ipv4DestPortOp object in the same row is range(2), this object will be the ending port "
ML540M-ACL-MIB,ml540mAclConfigAceIpv4FlagTtl,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.717,column,VTSSBitType,read-write,"Indicates how a IPv4 packet's Time-to-Live field (TTL) is to be compared. The value 0 means any TTL value is allowed (don't-care field), value 1 means"
ML540M-ACL-MIB,ml540mAclConfigAceIpv4FlagFragment,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.718,column,VTSSBitType,read-write,"Indicates how a IPv4 packet's More-Fragments field (MF) is to be compared. The value 0 means any MF value is allowed (don't-care field), value 1 means"
ML540M-ACL-MIB,ml540mAclConfigAceIpv4FlagIpOption,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.719,column,VTSSBitType,read-write,Indicates how a IPv4 packet's options field is to be compared. This object is only available if FrameType is ipv4(5).
ML540M-ACL-MIB,ml540mAclConfigAceIpv4TcpFlagFin,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.720,column,VTSSBitType,read-write,Indicates how the IPv4 TCP FIN flag is matched. This object is only available if FrameType is ipv4(5) and Ipv4Protocol is tcp(6).
ML540M-ACL-MIB,ml540mAclConfigAceIpv4TcpFlagSyn,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.721,column,VTSSBitType,read-write,Indicates how the IPv4 TCP SYN flag is matched. This object is only available if FrameType is ipv4(5) and Ipv4Protocol is tcp(6).
ML540M-ACL-MIB,ml540mAclConfigAceIpv4TcpFlagRst,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.722,column,VTSSBitType,read-write,Indicates how the IPv4 TCP RST flag is matched. This object is only available if FrameType is ipv4(5) and Ipv4Protocol is tcp(6).
ML540M-ACL-MIB,ml540mAclConfigAceIpv4TcpFlagPsh,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.723,column,VTSSBitType,read-write,Indicates how the IPv4 TCP PSH flag is matched. This object is only available if FrameType is ipv4(5) and Ipv4Protocol is tcp(6).
ML540M-ACL-MIB,ml540mAclConfigAceIpv4TcpFlagAck,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.724,column,VTSSBitType,read-write,Indicates how the IPv4 TCP ACK flag is matched. This object is only available if FrameType is ipv4(5) and Ipv4Protocol is tcp(6).
ML540M-ACL-MIB,ml540mAclConfigAceIpv4TcpFlagUrg,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.725,column,VTSSBitType,read-write,Indicates how the IPv4 TCP URG flag is matched. This object is only available if FrameType is ipv4(5) and Ipv4Protocol is tcp(6).
ML540M-ACL-MIB,ml540mAclConfigAceIpv6NextHeaderOp,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.801,column,VTSSASType,read-write,Specify the IPv6 next header filter for this ACE. This object is only available if FrameType is ipv6(6).
ML540M-ACL-MIB,ml540mAclConfigAceIpv6NextHeader,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.802,column,VTSSUnsigned8,read-write,"When 'Specific' is selected for the IPv6 next header value, you can enter a specific value. The allowed range is 0 to 255. A frame that hits this ACE "
ML540M-ACL-MIB,ml540mAclConfigAceIpv6Icmpv6TypeOp,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.803,column,VTSSASType,read-write,Indicates how a IPv6 packet's ICMPv6 type field is to be compared. This object is only available if FrameType is ipv6(6) and Ipv6NextHeader is icmpv6(
ML540M-ACL-MIB,ml540mAclConfigAceIpv6Icmpv6Type,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.804,column,VTSSUnsigned8,read-write,"The ICMPv6 type field in the IPv6 header. Possible values are 0-255. This object is only available if FrameType is ipv6(6), Ipv6NextHeader is icmpv6(5"
ML540M-ACL-MIB,ml540mAclConfigAceIpv6Icmpv6CodeOp,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.805,column,VTSSASType,read-write,Indicates how a IPv6 packet's ICMPv6 code field is to be compared. This object is only available if FrameType is ipv6(6) and Ipv6NextHeader is icmpv6(
ML540M-ACL-MIB,ml540mAclConfigAceIpv6Icmpv6Code,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.806,column,VTSSUnsigned8,read-write,"The ICMP code field in the IPv6 header. Possible values are 0-255. This object is only available if FrameType is ipv6(6), Ipv6NextHeader is icmpv6(58)"
ML540M-ACL-MIB,ml540mAclConfigAceIpv6SrcIp,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.807,column,InetAddressIPv6,read-write,The specified source IPv6 address. The packet's sender address is AND-ed with the value of Ipv6SrcIpMask and then compared with the value of this obje
ML540M-ACL-MIB,ml540mAclConfigAceIpv6SrcIpMask,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.808,column,InetAddressIPv6,read-write,The specified source IPv6 address mask. This object is only available if FrameType is ipv6(6).
ML540M-ACL-MIB,ml540mAclConfigAceIpv6SrcPortOp,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.809,column,VTSSASRType,read-write,Indicates how a packet's source TCP/UDP port number is to be compared. This object is only available if FrameType is ipv6(6).
ML540M-ACL-MIB,ml540mAclConfigAceIpv6SrcPort,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.810,column,VTSSUnsigned16,read-write,"The source port number of the TCP or UDP protocol. If the Ipv6SrcPortOp object in the same row is range(2), this object will be the starting port numb"
ML540M-ACL-MIB,ml540mAclConfigAceIpv6SrcPortRange,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.811,column,VTSSUnsigned16,read-write,"The source port number of the TCP or UDP protocol. If the Ipv6SrcPortOp object in the same row is range(2), this object will be the ending port number"
ML540M-ACL-MIB,ml540mAclConfigAceIpv6DestPortOp,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.812,column,VTSSASRType,read-write,Indicates how a packet's destination TCP/UDP port number is to be compared. This object is only available if FrameType is ipv6(6).
ML540M-ACL-MIB,ml540mAclConfigAceIpv6DestPort,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.813,column,VTSSUnsigned16,read-write,"The destination port number of the TCP or UDP protocol. If the Ipv6DestPortOp object in the same row is range(2), this object will be the starting por"
ML540M-ACL-MIB,ml540mAclConfigAceIpv6DestPortRange,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.814,column,VTSSUnsigned16,read-write,"The destination port number of the TCP or UDP protocol. If the Ipv6DestPortOp object in the same row is range(2), this object will be the ending port "
ML540M-ACL-MIB,ml540mAclConfigAceIpv6FlagTtl,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.815,column,VTSSBitType,read-write,"Indicates how a IPv6 packet's Time-to-Live field (TTL) is to be compared. The value 0 means any TTL value is allowed (don't-care field), value 1 means"
ML540M-ACL-MIB,ml540mAclConfigAceIpv6TcpFlagFin,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.816,column,VTSSBitType,read-write,Indicates how a IPv6 TCP packet's 'No more data from sender' field (FIN) is to be compared. The value 0 means any FIN value is allowed (don't-care fie
ML540M-ACL-MIB,ml540mAclConfigAceIpv6TcpFlagSyn,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.817,column,VTSSBitType,read-write,Indicates how a IPv6 TCP packet's 'Synchronize sequence numbers' field (SYN) is to be compared. The value 0 means any SYN value is allowed (don't-care
ML540M-ACL-MIB,ml540mAclConfigAceIpv6TcpFlagRst,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.818,column,VTSSBitType,read-write,"Indicates how a IPv6 TCP packet's 'Reset the connection' field (RST) is to be compared. The value 0 means any RST value is allowed (don't-care field),"
ML540M-ACL-MIB,ml540mAclConfigAceIpv6TcpFlagPsh,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.819,column,VTSSBitType,read-write,"Indicates how a IPv6 TCP packet's 'Push Function' field (PSH) is to be compared. The value 0 means any PSH value is allowed (don't-care field), value "
ML540M-ACL-MIB,ml540mAclConfigAceIpv6TcpFlagAck,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.820,column,VTSSBitType,read-write,Indicates how a IPv6 TCP packet's 'Acknowledgment field significant' field (ACK) is to be compared. The value 0 means any FIN value is allowed (don't-
ML540M-ACL-MIB,ml540mAclConfigAceIpv6TcpFlagUrg,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.821,column,VTSSBitType,read-write,Indicates how a IPv6 TCP packet's 'Urgent Pointer field significant' field (URG) is to be compared. The value 0 means any URG value is allowed (don't-
ML540M-ACL-MIB,ml540mAclConfigAceAction,1.3.6.1.4.1.5468.100.17.1.2.4.1.1.10000,column,VTSSRowEditorState,read-write,Action
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorAceId,1.3.6.1.4.1.5468.100.17.1.2.4.2.1,scalar,Integer32 (0..2147483647),read-write,The ACE ID.
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorNextAceId,1.3.6.1.4.1.5468.100.17.1.2.4.2.2,scalar,Unsigned32,read-write,The ID of ACE next to this ACE.
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorHitAction,1.3.6.1.4.1.5468.100.17.1.2.4.2.101,scalar,VTSSAclHitAction,read-write,The hit action operation for this ACE.
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorRedirectPortList,1.3.6.1.4.1.5468.100.17.1.2.4.2.102,scalar,VTSSPortList,read-write,The redirect port list for this ACE.
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorRedirectPortListSwitchPort,1.3.6.1.4.1.5468.100.17.1.2.4.2.103,scalar,Unsigned32,read-write,The redirect switch port for this ACE. The object is only abaliable if AclAceIngressPortListMode is switchport. And it is used when this ACE is applie
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorEgressPortList,1.3.6.1.4.1.5468.100.17.1.2.4.2.104,scalar,VTSSPortList,read-write,The egress port list. The port list is to define what ports are allowed to be egress ports. If the egress port of an incoming frame is in the port lis
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorRateLimiterId,1.3.6.1.4.1.5468.100.17.1.2.4.2.105,scalar,Unsigned32,read-write,The rate limiter ID. 0 means to be disabled.
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorEvcPolicerId,1.3.6.1.4.1.5468.100.17.1.2.4.2.106,scalar,VTSSUnsigned16,read-write,The EVC policer ID. 0 means to be disabled. This object is only available if the capability object 'ml540mAclCapabilitiesEvcPolicerSupported' is True.
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorMirror,1.3.6.1.4.1.5468.100.17.1.2.4.2.107,scalar,TruthValue,read-write,The mirror operation. Frames matching this ACE are mirrored to the destination mirror port that is configured in the mirror module. This object is onl
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorLogging,1.3.6.1.4.1.5468.100.17.1.2.4.2.108,scalar,TruthValue,read-write,Specify the logging operation of the ACE. Notice that the logging message doesn't include the 4 bytes CRC information. The allowed values are: True - 
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorShutdown,1.3.6.1.4.1.5468.100.17.1.2.4.2.109,scalar,TruthValue,read-write,"Specify the port shut down operation of the ACE. The allowed values are: True: If a frame matches the ACE, the ingress port will be shuted down. False"
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorIngressPortListMode,1.3.6.1.4.1.5468.100.17.1.2.4.2.201,scalar,VTSSAclAceIngressPortListMode,read-write,The ingress port list mode for this ACE. The possible mode are: 'any': Indicates this ACE is applied on all switches and all ports. 'specific': Indica
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorIngressPortList,1.3.6.1.4.1.5468.100.17.1.2.4.2.202,scalar,VTSSPortList,read-write,The ingress port list for this ACE. The object is only abaliable if AclAceIngressPortListMode is specific. And it is used when this ACE is applied on 
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorIngressPortListSwitch,1.3.6.1.4.1.5468.100.17.1.2.4.2.203,scalar,Unsigned32,read-write,The ingress switch ID for this ACE. The object is only abaliable if AclAceIngressPortListMode is switch. And it is used when this ACE is applied on sp
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorIngressPortListSwitchPort,1.3.6.1.4.1.5468.100.17.1.2.4.2.204,scalar,Unsigned32,read-write,The ingress switch port for this ACE. The object is only abaliable if AclAceIngressPortListMode is switchport. And it is used when this ACE is applied
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorPolicyValue,1.3.6.1.4.1.5468.100.17.1.2.4.2.205,scalar,VTSSUnsigned8,read-write,The policy number for this ACE.
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorPolicyMask,1.3.6.1.4.1.5468.100.17.1.2.4.2.206,scalar,VTSSUnsigned8,read-write,"The policy mask for this ACE. The allowed range is 0x0 to 0xff. If the binary bit value is '0', it means this bit is don't-care. The real matched patt"
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorSecondLookup,1.3.6.1.4.1.5468.100.17.1.2.4.2.207,scalar,TruthValue,read-write,The second lookup operation for this ACE. This object is only available if the capability object 'ml540mAclCapabilitiesSecondLookupSupported' is True.
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorVlanId,1.3.6.1.4.1.5468.100.17.1.2.4.2.301,scalar,VTSSUnsigned16,read-write,"The VLAN ID for this ACE. Possible values are: 0(disabled), 1-4095."
ML540M-ACL-MIB,ml540mAclConfigAceRowEditorVlanTagPriority,1.3.6.1.4.1.5468.100.17.1.2.4.2.302,scalar,VTSSVlanTagPriority,read-write,The VLAN tag priority for this ACE.
