MIB Module,Object Name,OID,Kind,Syntax,Access,Description
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsMgmtInformationLldpmedIndex,1.3.6.1.4.1.5468.100.34.1.3.3.1.2,column,Integer32 (0..192),not-accessible,Neighbor information table entry index.
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsMgmtInformationLldpManagement,1.3.6.1.4.1.5468.100.34.1.3.3.1.4,column,Integer32 (0..1),not-accessible,Neighbor management information table entry index.
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsMgmtInformationSystemMgmAddressSubtype,1.3.6.1.4.1.5468.100.34.1.3.3.1.5,column,VTSSUnsigned8,read-only,"LLDP neighbor's management address subtype , section 9.5.9.3 IEEE802.1AB-2005."
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsMgmtInformationSystemMgmtAddress,1.3.6.1.4.1.5468.100.34.1.3.3.1.6,column,VTSSDisplayString (SIZE(0..31)),read-only,"LLDP neighbor's management address string, section 9.5.9.4 IEEE802.1AB-2005."
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsMgmtInformationSystemMgmtInterfaceSubtype,1.3.6.1.4.1.5468.100.34.1.3.3.1.7,column,Integer32,read-only,"Interface numbering subtype, section 9.5.9.5 IEEE802.1AB-2005."
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsMgmtInformationSystemMgmtInterface,1.3.6.1.4.1.5468.100.34.1.3.3.1.8,column,Integer32,read-only,"Interface number, section 9.5.9.6 IEEE802.1AB-2005."
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsMgmtInformationSystemMgmtOid,1.3.6.1.4.1.5468.100.34.1.3.3.1.9,column,OBJECT IDENTIFIER,read-only,"Object identifier, section 9.5.9.8 IEEE802.1AB-2005."
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoIfIndex,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number index.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoLldpmedIndex,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.2,column,Integer32 (0..192),not-accessible,Neighbor information table entry index.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoCapabilities,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.4,column,VTSSUnsigned16,read-only,LLDP neighbor's capabilities bit mask. Bit 0 represents LLDP-MED capabilities. Bit 1 represents Network Policy. Bit 2 represents Location Identificati
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoCapabilitiesEnabled,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.5,column,VTSSUnsigned16,read-only,LLDP neighbor's capabilities bit mask for the capabilities which are currently enabled. Bit 0 represents LLDP-MED capabilities. Bit 1 represents Netwo
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoLatitude,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.6,column,VTSSInteger64,read-only,Latitude degrees in 2s-complement as specified in RFC 3825. Positive numbers are north of the equator and negative numbers are south of the equator.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoLongitude,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.7,column,VTSSInteger64,read-only,Longitude degrees in 2s-complement as specified in RFC 3825. Positive values are East of the prime meridian and negative numbers are West of the prime
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoAltitudeType,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.8,column,VTSSlldpmedAltitudeType,read-only,Altitude type as either floors or meters. Meters are representing meters of altitude defined by the vertical datum specified. Floors are representing 
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoAltitude,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.9,column,Integer32,read-only,Altitude value in 2s-complement as specified in RFC 3825
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoDatum,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.10,column,VTSSlldpmedDatumType,read-only,"Datum (geodetic system) . The Map Datum is used for the coordinates given in these options: WGS84: (Geographical 3D) - World Geodesic System 1984, CRS"
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoElinaddr,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.11,column,VTSSDisplayString (SIZE(0..25)),read-only,Emergency Call Service ELIN identifier data format is defined to carry the ELIN identifier as used during emergency call setup to a traditional CAMA o
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoDeviceType,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.12,column,VTSSlldpmedRemoteDeviceType,read-only,Shows the LLDP neighbor's device type.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoHwRev,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.13,column,VTSSDisplayString (SIZE(0..31)),read-only,Shows the LLDP neighbor's hardware revision.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoFwRev,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.14,column,VTSSDisplayString (SIZE(0..31)),read-only,Shows the LLDP neighbor's firmware revision.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoSwRev,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.15,column,VTSSDisplayString (SIZE(0..31)),read-only,Shows the LLDP neighbor's software revision.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoSerialNo,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.16,column,VTSSDisplayString (SIZE(0..31)),read-only,Shows the LLDP neighbor's serial number.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoManufacturerName,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.17,column,VTSSDisplayString (SIZE(0..31)),read-only,Shows the LLDP neighbor's manufacturer name.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoModelName,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.18,column,VTSSDisplayString (SIZE(0..31)),read-only,Shows the LLDP neighbor's model name.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoAssetId,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.19,column,VTSSDisplayString (SIZE(0..31)),read-only,Shows the LLDP neighbor's asset id.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoEeeRxTwSys,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.20,column,VTSSUnsigned16,read-only,Shows the LLDP neighbor's Receive tw_sys_rx . Tw_sys_rx is defined as the time (expressed in microseconds) that the transmitting link partner will wai
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoEeeTxTwSys,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.21,column,VTSSUnsigned16,read-only,Shows the LLDP neighbor's Transmit Tw_sys_tx . Tw_sys_tx is defined as the time (expressed in microseconds) that the receiving link partner is request
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoEeeFbTwSys,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.22,column,VTSSUnsigned16,read-only,Shows the LLDP neighbor's Fallback tw_sys_tx. A receiving link partner may inform the transmitter of an alternate desired Tw_sys_tx. Since a receiving
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoEeeTxTwSysEcho,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.23,column,VTSSUnsigned16,read-only,Shows the LLDP neighbor's echo transmit Tw. The respective echo values shall be defined as the local link partners reflection (echo) of the remote lin
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceInfoEeeRxTwSysEcho,1.3.6.1.4.1.5468.100.34.1.3.4.1.1.24,column,VTSSUnsigned16,read-only,Shows the LLDP neighbor's echo receive Tw. The respective echo values shall be defined as the local link partners reflection (echo) of the remote link
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoIfIndex,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number index.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoLldpmedIndex,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.2,column,Integer32 (0..192),not-accessible,Neighbor information table entry index.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoState,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.5,column,VTSSDisplayString (SIZE(0..250)),read-only,National subdivision
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoCounty,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.6,column,VTSSDisplayString (SIZE(0..250)),read-only,County
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoCity,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.7,column,VTSSDisplayString (SIZE(0..250)),read-only,City
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoDistrict,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.8,column,VTSSDisplayString (SIZE(0..250)),read-only,City district
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoBlock,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.9,column,VTSSDisplayString (SIZE(0..250)),read-only,Block (Neighborhood)
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoStreet,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.10,column,VTSSDisplayString (SIZE(0..250)),read-only,Street
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoLeadingStreetDirection,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.11,column,VTSSDisplayString (SIZE(0..250)),read-only,Street Direction
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoTrailingStreetSuffix,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.12,column,VTSSDisplayString (SIZE(0..250)),read-only,Trailing Street Suffix
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoStreetSuffix,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.13,column,VTSSDisplayString (SIZE(0..250)),read-only,Street Suffix
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoHouseNo,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.14,column,VTSSDisplayString (SIZE(0..250)),read-only,House No.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoHouseNoSuffix,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.15,column,VTSSDisplayString (SIZE(0..250)),read-only,House No. Suffix
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoLandmark,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.16,column,VTSSDisplayString (SIZE(0..250)),read-only,Landmark
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoAdditionalInfo,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.17,column,VTSSDisplayString (SIZE(0..250)),read-only,Additional Location Info
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoName,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.18,column,VTSSDisplayString (SIZE(0..250)),read-only,Name
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoZipCode,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.19,column,VTSSDisplayString (SIZE(0..250)),read-only,Zip code
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoBuilding,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.20,column,VTSSDisplayString (SIZE(0..250)),read-only,Building
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoApartment,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.21,column,VTSSDisplayString (SIZE(0..250)),read-only,Apartment/unit
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoFloor,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.22,column,VTSSDisplayString (SIZE(0..250)),read-only,Floor
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoRoomNumber,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.23,column,VTSSDisplayString (SIZE(0..250)),read-only,Room Number
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoPlaceType,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.24,column,VTSSDisplayString (SIZE(0..250)),read-only,Place type
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoPostalCommunityName,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.25,column,VTSSDisplayString (SIZE(0..250)),read-only,Postal Community Name
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoPoBox,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.26,column,VTSSDisplayString (SIZE(0..250)),read-only,Post Office Box
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoAdditionalCode,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.27,column,VTSSDisplayString (SIZE(0..250)),read-only,Addination Code
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceLocInfoCountryCode,1.3.6.1.4.1.5468.100.34.1.3.4.2.1.28,column,VTSSDisplayString (SIZE(0..2)),read-only,"The two-letter ISO 3166 country code in capital ASCII letters - Example: DK, DE or US."
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceNetworkPolicyInfoIfIndex,1.3.6.1.4.1.5468.100.34.1.3.4.3.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number index.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceNetworkPolicyInfoLldpmedIndex,1.3.6.1.4.1.5468.100.34.1.3.4.3.1.2,column,Integer32 (0..192),not-accessible,Neighbor information table entry index.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceNetworkPolicyInfoLldpmedPolicy,1.3.6.1.4.1.5468.100.34.1.3.4.3.1.3,column,Integer32 (0..31),not-accessible,Policy index.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceNetworkPolicyInfoApplicationType,1.3.6.1.4.1.5468.100.34.1.3.4.3.1.5,column,VTSSlldpmedRemoteNetworkPolicyApplicationType,read-only,The LLDP policy application type.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceNetworkPolicyInfoUnknownPolicy,1.3.6.1.4.1.5468.100.34.1.3.4.3.1.6,column,TruthValue,read-only,Policy indicates that an Endpoint Device wants to explicitly advertise that the policy is required by the device. Can be either Defined or Unknown Unk
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceNetworkPolicyInfoTagged,1.3.6.1.4.1.5468.100.34.1.3.4.3.1.7,column,TruthValue,read-only,Defines if LLDP policy uses tagged VLAN.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceNetworkPolicyInfoVlanId,1.3.6.1.4.1.5468.100.34.1.3.4.3.1.8,column,VTSSUnsigned16 (1..4095),read-only,The policy VLAN ID. Only valid when policy 'Tagged' is TRUE
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceNetworkPolicyInfoL2Priority,1.3.6.1.4.1.5468.100.34.1.3.4.3.1.9,column,VTSSUnsigned8 (0..7),read-only,Shows the LLDP neighbor's policy L2 priority.
ML540M-LLDP-MIB,ml540mLldpStatusMedRemoteDeviceNetworkPolicyInfoDscp,1.3.6.1.4.1.5468.100.34.1.3.4.3.1.10,column,VTSSUnsigned8 (0..63),read-only,LLDP policy DSCP.
ML540M-LLDP-MIB,ml540mLldpControlStatisticsClearIfIndex,1.3.6.1.4.1.5468.100.34.1.4.1.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number index.
ML540M-LLDP-MIB,ml540mLldpControlStatisticsClearStatisticsClear,1.3.6.1.4.1.5468.100.34.1.4.1.1.1.2,column,TruthValue,read-write,Set to TRUE to clear the LLDP statistics of an interface.
ML540M-LLDP-MIB,ml540mLldpControlStatisticsClearGlobalClear,1.3.6.1.4.1.5468.100.34.1.4.1.2.1,scalar,VTSSUnsigned8,read-write,Clear LLDP global counters.
ML540M-MAC-MIB,ml540mMacCapabilitiesNonVolatileMax,1.3.6.1.4.1.5468.100.12.1.1.1,scalar,Unsigned32,read-only,Max number of static non-volatile MAC addresses that can be stored in the system.
ML540M-MAC-MIB,ml540mMacConfigFdbGlobalAgeTime,1.3.6.1.4.1.5468.100.12.1.2.1.1,scalar,Unsigned32,read-write,Mac address aging time in the FDB.
ML540M-MAC-MIB,ml540mMacConfigFdbVlanId,1.3.6.1.4.1.5468.100.12.1.2.2.1.1,column,VTSSVlan,not-accessible,Vlan id used for indexing.
ML540M-MAC-MIB,ml540mMacConfigFdbMacAddress,1.3.6.1.4.1.5468.100.12.1.2.2.1.2,column,MacAddress,not-accessible,The destination MAC address which this entry applies.
ML540M-MAC-MIB,ml540mMacConfigFdbPortList,1.3.6.1.4.1.5468.100.12.1.2.2.1.3,column,VTSSPortList,read-write,List of destination ports for which frames with this DMAC is forwarded to.
ML540M-MAC-MIB,ml540mMacConfigFdbAction,1.3.6.1.4.1.5468.100.12.1.2.2.1.100,column,VTSSRowEditorState,read-write,Action
ML540M-MAC-MIB,ml540mMacConfigFdbTableRowEditorVlanId,1.3.6.1.4.1.5468.100.12.1.2.3.1,scalar,VTSSVlan,read-write,Vlan id used for indexing.
ML540M-MAC-MIB,ml540mMacConfigFdbTableRowEditorMacAddress,1.3.6.1.4.1.5468.100.12.1.2.3.2,scalar,MacAddress,read-write,The destination MAC address which this entry applies.
ML540M-MAC-MIB,ml540mMacConfigFdbTableRowEditorPortList,1.3.6.1.4.1.5468.100.12.1.2.3.3,scalar,VTSSPortList,read-write,List of destination ports for which frames with this DMAC is forwarded to.
ML540M-MAC-MIB,ml540mMacConfigFdbTableRowEditorAction,1.3.6.1.4.1.5468.100.12.1.2.3.100,scalar,VTSSRowEditorState,read-write,Action
ML540M-MAC-MIB,ml540mMacConfigPortLearnIfIndex,1.3.6.1.4.1.5468.100.12.1.2.4.1.1,column,VTSSInterfaceIndex,not-accessible,Interface index.
ML540M-MAC-MIB,ml540mMacConfigPortLearnLearnMode,1.3.6.1.4.1.5468.100.12.1.2.4.1.2,column,VTSSMACPortLearnMode,read-write,The learn mode of the port. Auto(0) means auto learning. Disable(1) means that learning is disabled. Secure(2) means that learning frames are discarde
ML540M-MAC-MIB,ml540mMacConfigPortLearnChangeAllowed,1.3.6.1.4.1.5468.100.12.1.2.4.1.3,column,TruthValue,read-write,If internal modules have changed the learned mode then the user is not allowed to change it from this interface. This entry tells you if the LearnMode
ML540M-MAC-MIB,ml540mMacConfigVlanLearnVlanId,1.3.6.1.4.1.5468.100.12.1.2.5.1.1,column,VTSSVlan,not-accessible,Vlan id used for indexing.
ML540M-MAC-MIB,ml540mMacConfigVlanLearnMode,1.3.6.1.4.1.5468.100.12.1.2.5.1.2,column,TruthValue,read-write,"Learn mode of the VLAN, True = Enabled, False = Disabled"
ML540M-MAC-MIB,ml540mMacStatusFdbVlanId,1.3.6.1.4.1.5468.100.12.1.3.1.1.1,column,VTSSVlan,not-accessible,Vlan id used for indexing.
ML540M-MAC-MIB,ml540mMacStatusFdbMacAddress,1.3.6.1.4.1.5468.100.12.1.3.1.1.2,column,MacAddress,not-accessible,The destination MAC address which this entry applies.
ML540M-MAC-MIB,ml540mMacStatusFdbPortList,1.3.6.1.4.1.5468.100.12.1.3.1.1.3,column,VTSSPortList,read-only,List of destination ports for which frames with this DMAC is forwarded to.
ML540M-MAC-MIB,ml540mMacStatusFdbDynamic,1.3.6.1.4.1.5468.100.12.1.3.1.1.4,column,VTSSUnsigned8,read-only,The entry is dynamically learned (True) or statically added (False)
ML540M-MAC-MIB,ml540mMacStatusFdbCopyToCpu,1.3.6.1.4.1.5468.100.12.1.3.1.1.5,column,VTSSUnsigned8,read-only,Copy this frame to the CPU (True) or not (False)
ML540M-MAC-MIB,ml540mMacStatusFdbStaticVlanId,1.3.6.1.4.1.5468.100.12.1.3.2.1.1,column,VTSSVlan,not-accessible,Vlan id used for indexing.
ML540M-MAC-MIB,ml540mMacStatusFdbStaticMacAddress,1.3.6.1.4.1.5468.100.12.1.3.2.1.2,column,MacAddress,not-accessible,The destination MAC address which this entry applies.
ML540M-MAC-MIB,ml540mMacStatusFdbStaticPortList,1.3.6.1.4.1.5468.100.12.1.3.2.1.3,column,VTSSPortList,read-only,List of destination ports for which frames with this DMAC is forwarded to.
ML540M-MAC-MIB,ml540mMacStatusFdbStaticDynamic,1.3.6.1.4.1.5468.100.12.1.3.2.1.4,column,VTSSUnsigned8,read-only,The entry is dynamically learned (True) or statically added (False)
ML540M-MAC-MIB,ml540mMacStatusFdbStaticCopyToCpu,1.3.6.1.4.1.5468.100.12.1.3.2.1.5,column,VTSSUnsigned8,read-only,Copy this frame to the CPU (True) or not (False)
ML540M-MAC-MIB,ml540mMacStatusFdbPortStatisticsIfIndex,1.3.6.1.4.1.5468.100.12.1.3.3.1.1,column,VTSSInterfaceIndex,not-accessible,Interface index.
ML540M-MAC-MIB,ml540mMacStatusFdbPortStatisticsDynamic,1.3.6.1.4.1.5468.100.12.1.3.3.1.2,column,Unsigned32,read-only,Total number of dynamic learned addresses on the port
ML540M-MAC-MIB,ml540mMacStatusFdbStatisticsTotalDynamic,1.3.6.1.4.1.5468.100.12.1.3.4.1,scalar,Unsigned32,read-only,Total dynamic learned addresses in the FDB
ML540M-MAC-MIB,ml540mMacStatusFdbStatisticsTotalStatic,1.3.6.1.4.1.5468.100.12.1.3.4.2,scalar,Unsigned32,read-only,Total static addresses in the FDB
ML540M-MAC-MIB,ml540mMacControlFlushAll,1.3.6.1.4.1.5468.100.12.1.4.1,scalar,TruthValue,read-write,Flush all dynamic learned Mac addresses. Set the value to 'true' to perform the action. Read will always return 'false'.
ML540M-IP-MIB,ml540mIpCapabilitiesHasIpv4HostCapabilities,1.3.6.1.4.1.5468.100.102.1.1.1,scalar,TruthValue,read-only,The device has IPv4 host capabilities for management.
ML540M-IP-MIB,ml540mIpCapabilitiesHasIpv6HostCapabilities,1.3.6.1.4.1.5468.100.102.1.1.2,scalar,TruthValue,read-only,The device has IPv6 host capabilities for management.
ML540M-IP-MIB,ml540mIpCapabilitiesHasIpv4UnicastRoutingCapabilities,1.3.6.1.4.1.5468.100.102.1.1.3,scalar,TruthValue,read-only,The device has IPv4 unicast routing capabilities.
ML540M-IP-MIB,ml540mIpCapabilitiesHasIpv4UnicastHwRoutingCapabilities,1.3.6.1.4.1.5468.100.102.1.1.4,scalar,TruthValue,read-only,The device has IPv4 unicast hardware accelerated routing capabilities.
ML540M-IP-MIB,ml540mIpCapabilitiesHasIpv6UnicastRoutingCapabilities,1.3.6.1.4.1.5468.100.102.1.1.5,scalar,TruthValue,read-only,The device has IPv6 unicast routing capabilities.
ML540M-IP-MIB,ml540mIpCapabilitiesHasIpv6UnicastHwRoutingCapabilities,1.3.6.1.4.1.5468.100.102.1.1.6,scalar,TruthValue,read-only,The device has IPv6 unicast hardware accelerated routing capabilities.
ML540M-IP-MIB,ml540mIpCapabilitiesMaxNumberOfIpInterfaces,1.3.6.1.4.1.5468.100.102.1.1.7,scalar,Unsigned32,read-only,Maximum number of IP interfaces supported by the device.
ML540M-IP-MIB,ml540mIpCapabilitiesMaxNumberOfStaticRoutes,1.3.6.1.4.1.5468.100.102.1.1.8,scalar,Unsigned32,read-only,Maximum number of static configured IP routes (shared by IPv4 and IPv6).
ML540M-IP-MIB,ml540mIpCapabilitiesNumberOfLpmHardwareEntries,1.3.6.1.4.1.5468.100.102.1.1.9,scalar,Unsigned32,read-only,Number of hardware LPM (longest prefix match) entries.
ML540M-IP-MIB,ml540mIpConfigGlobalsMainEnableRouting,1.3.6.1.4.1.5468.100.102.1.2.1.1.1,scalar,TruthValue,read-write,Enable routing.
ML540M-IP-MIB,ml540mIpConfigInterfacesIfIndex,1.3.6.1.4.1.5468.100.102.1.2.2.1.1.1,column,VTSSInterfaceIndex,not-accessible,Interface index number.
ML540M-IP-MIB,ml540mIpConfigInterfacesAction,1.3.6.1.4.1.5468.100.102.1.2.2.1.1.100,column,VTSSRowEditorState,read-write,Action
ML540M-IP-MIB,ml540mIpConfigInterfacesTableRowEditorIfIndex,1.3.6.1.4.1.5468.100.102.1.2.2.2.1,scalar,VTSSInterfaceIndex,read-write,Interface index number.
ML540M-IP-MIB,ml540mIpConfigInterfacesTableRowEditorAction,1.3.6.1.4.1.5468.100.102.1.2.2.2.100,scalar,VTSSRowEditorState,read-write,Action
ML540M-IP-MIB,ml540mIpConfigInterfacesIpv4IfIndex,1.3.6.1.4.1.5468.100.102.1.2.2.3.1.1,column,VTSSInterfaceIndex,not-accessible,Interface index number.
ML540M-IP-MIB,ml540mIpConfigInterfacesIpv4Active,1.3.6.1.4.1.5468.100.102.1.2.2.3.1.2,column,TruthValue,read-write,"Enable IPv4. IPv4 can only be enabled if either the DHCP client is enabled, or a valid address has been configured."
ML540M-IP-MIB,ml540mIpConfigInterfacesIpv4EnableDhcpClient,1.3.6.1.4.1.5468.100.102.1.2.2.3.1.3,column,TruthValue,read-write,"Enable IPv4 DHCP client. Note: the DHCP client can only be enabled if there is no conflict in the values of: ipv4Address, prefixSize, and dhcpClientFa"
ML540M-IP-MIB,ml540mIpConfigInterfacesIpv4Ipv4Address,1.3.6.1.4.1.5468.100.102.1.2.2.3.1.4,column,IpAddress,read-write,IPv4 address. Note: Multiple interfaces may not have overlapping networks.
ML540M-IP-MIB,ml540mIpConfigInterfacesIpv4PrefixSize,1.3.6.1.4.1.5468.100.102.1.2.2.3.1.5,column,Unsigned32,read-write,Prefix size of the network. Note: Multiple interfaces may not have overlapping networks.
ML540M-IP-MIB,ml540mIpConfigInterfacesIpv4DhcpClientFallbackTimeout,1.3.6.1.4.1.5468.100.102.1.2.2.3.1.6,column,Unsigned32,read-write,DHCP client fallback timer. If DHCP is disabled then this object has no effect. If DHCP is enabled and the fallback timeout value is different from ze
ML540M-IP-MIB,ml540mIpConfigInterfacesIpv6IfIndex,1.3.6.1.4.1.5468.100.102.1.2.2.4.1.1,column,VTSSInterfaceIndex,not-accessible,Interface index number.
ML540M-IP-MIB,ml540mIpConfigInterfacesIpv6Active,1.3.6.1.4.1.5468.100.102.1.2.2.4.1.2,column,TruthValue,read-write,Enable the static configured IPv6 address. The static configured IPv6 address can only be configured if a valid address has been written into 'ipv6Add
ML540M-IP-MIB,ml540mIpConfigInterfacesIpv6Ipv6Address,1.3.6.1.4.1.5468.100.102.1.2.2.4.1.3,column,InetAddressIPv6,read-write,Static configured IPv6 address.
ML540M-IP-MIB,ml540mIpConfigInterfacesIpv6PrefixSize,1.3.6.1.4.1.5468.100.102.1.2.2.4.1.4,column,Unsigned32,read-write,Prefix size of the network.
ML540M-IP-MIB,ml540mIpConfigRoutesIpv4NetworkAddress,1.3.6.1.4.1.5468.100.102.1.2.3.1.1.1,column,IpAddress,not-accessible,Network address.
ML540M-IP-MIB,ml540mIpConfigRoutesIpv4NetworkPrefixSize,1.3.6.1.4.1.5468.100.102.1.2.3.1.1.2,column,Integer32 (0..32),not-accessible,Network prefix size.
ML540M-IP-MIB,ml540mIpConfigRoutesIpv4NextHop,1.3.6.1.4.1.5468.100.102.1.2.3.1.1.3,column,IpAddress,not-accessible,Next-hop address.
ML540M-IP-MIB,ml540mIpConfigRoutesIpv4Action,1.3.6.1.4.1.5468.100.102.1.2.3.1.1.100,column,VTSSRowEditorState,read-write,Action
