device_type,mib_module,object_name,oid,kind,data_type,textual_convention,unit,unit_source,access,configurable,table_index,nsp_attribute_name,description
switch,ML540M-PORT-MIB,ml540mPortStatisticsRmonStatisticsRx1024to1518Pkts,1.3.6.1.4.1.5468.100.11.1.5.1.1.17,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsRmonStatisticsRx1024to1518Pkts,The number of received frames with size within 1024 to 1518 bytes.
switch,ML540M-PORT-MIB,ml540mPortStatisticsRmonStatisticsRx1519PktsToMax,1.3.6.1.4.1.5468.100.11.1.5.1.1.18,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsRmonStatisticsRx1519PktsToMax,The number of received frames with size larger than 1518 bytes.
switch,ML540M-PORT-MIB,ml540mPortStatisticsRmonStatisticsTxDropEvents,1.3.6.1.4.1.5468.100.11.1.5.1.1.19,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsRmonStatisticsTxDropEvents,Shows the number of frames discarded due to egress congestion.
switch,ML540M-PORT-MIB,ml540mPortStatisticsRmonStatisticsTxOctets,1.3.6.1.4.1.5468.100.11.1.5.1.1.20,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsRmonStatisticsTxOctets,"Shows the number of transmitted (good and bad) bytes. Includes FCS, but excludes framing bits."
switch,ML540M-PORT-MIB,ml540mPortStatisticsRmonStatisticsTxPkts,1.3.6.1.4.1.5468.100.11.1.5.1.1.21,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsRmonStatisticsTxPkts,Shows the number of transmitted (good and bad) packets.
switch,ML540M-PORT-MIB,ml540mPortStatisticsRmonStatisticsTxBroadcastPkts,1.3.6.1.4.1.5468.100.11.1.5.1.1.22,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsRmonStatisticsTxBroadcastPkts,Shows the number of transmitted (good and bad) broadcast packets.
switch,ML540M-PORT-MIB,ml540mPortStatisticsRmonStatisticsTxMulticastPkts,1.3.6.1.4.1.5468.100.11.1.5.1.1.23,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsRmonStatisticsTxMulticastPkts,Shows the number of transmitted (good and bad) multicast packets.
switch,ML540M-PORT-MIB,ml540mPortStatisticsRmonStatisticsTx64Pkts,1.3.6.1.4.1.5468.100.11.1.5.1.1.24,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsRmonStatisticsTx64Pkts,The number of 64 bytes frames transmitted.
switch,ML540M-PORT-MIB,ml540mPortStatisticsRmonStatisticsTx65to127Pkts,1.3.6.1.4.1.5468.100.11.1.5.1.1.25,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsRmonStatisticsTx65to127Pkts,The number of transmitted frames with size within 65 to 127 bytes.
switch,ML540M-PORT-MIB,ml540mPortStatisticsRmonStatisticsTx128to255Pkts,1.3.6.1.4.1.5468.100.11.1.5.1.1.26,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsRmonStatisticsTx128to255Pkts,The number of transmitted frames with size within 128 to 255 bytes.
switch,ML540M-PORT-MIB,ml540mPortStatisticsRmonStatisticsTx256to511Pkts,1.3.6.1.4.1.5468.100.11.1.5.1.1.27,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsRmonStatisticsTx256to511Pkts,The number of transmitted frames with size within 256 to 511 bytes.
switch,ML540M-PORT-MIB,ml540mPortStatisticsRmonStatisticsTx512to1023Pkts,1.3.6.1.4.1.5468.100.11.1.5.1.1.28,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsRmonStatisticsTx512to1023Pkts,The number of transmitted frames with size within 512 to 1023 bytes.
switch,ML540M-PORT-MIB,ml540mPortStatisticsRmonStatisticsTx1024to1518Pkts,1.3.6.1.4.1.5468.100.11.1.5.1.1.29,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsRmonStatisticsTx1024to1518Pkts,The number of transmitted frames with size within 1024 to 1518 bytes.
switch,ML540M-PORT-MIB,ml540mPortStatisticsRmonStatisticsTx1519PktsToMax,1.3.6.1.4.1.5468.100.11.1.5.1.1.30,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsRmonStatisticsTx1519PktsToMax,The number of transmitted frames with size larger than 1518 bytes.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsIfIndex,1.3.6.1.4.1.5468.100.11.1.5.2.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,portStatisticsIfGroupStatisticsIfIndex,Logical interface number.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsRxOctets,1.3.6.1.4.1.5468.100.11.1.5.2.1.2,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsIfGroupStatisticsRxOctets,Shows the number of bytes received.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsRxUnicastPkts,1.3.6.1.4.1.5468.100.11.1.5.2.1.3,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsIfGroupStatisticsRxUnicastPkts,Shows the number of uni-cast frames received.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsRxMulticastPkts,1.3.6.1.4.1.5468.100.11.1.5.2.1.4,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsIfGroupStatisticsRxMulticastPkts,Shows the number of multi-cast frames received.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsRxBroadcastPkts,1.3.6.1.4.1.5468.100.11.1.5.2.1.5,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsIfGroupStatisticsRxBroadcastPkts,Shows the number of broad-cast frames received.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsRxNonUnicastPkts,1.3.6.1.4.1.5468.100.11.1.5.2.1.6,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsIfGroupStatisticsRxNonUnicastPkts,Shows the number of non uni-cast frames received.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsRxDiscards,1.3.6.1.4.1.5468.100.11.1.5.2.1.7,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsIfGroupStatisticsRxDiscards,Shows the number of received frames discarded.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsRxErrors,1.3.6.1.4.1.5468.100.11.1.5.2.1.8,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsIfGroupStatisticsRxErrors,Shows the number of frames with errors received.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsTxOctets,1.3.6.1.4.1.5468.100.11.1.5.2.1.9,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsIfGroupStatisticsTxOctets,Shows the number of bytes transmitted.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsTxUnicastPkts,1.3.6.1.4.1.5468.100.11.1.5.2.1.10,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsIfGroupStatisticsTxUnicastPkts,Shows the number of uni-cast frames transmitted.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsTxMulticastPkts,1.3.6.1.4.1.5468.100.11.1.5.2.1.11,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsIfGroupStatisticsTxMulticastPkts,Shows the number of multi-cast frames transmitted.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsTxBroadcastPkts,1.3.6.1.4.1.5468.100.11.1.5.2.1.12,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsIfGroupStatisticsTxBroadcastPkts,Shows the number of broad-cast frames transmitted.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsTxNonUnicastPkts,1.3.6.1.4.1.5468.100.11.1.5.2.1.13,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsIfGroupStatisticsTxNonUnicastPkts,Shows the number of non uni-cast frames transmitted.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsTxDiscardPkts,1.3.6.1.4.1.5468.100.11.1.5.2.1.14,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsIfGroupStatisticsTxDiscardPkts,Shows the number of discard frames which should been transmitted.
switch,ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsTxErrorPkts,1.3.6.1.4.1.5468.100.11.1.5.2.1.15,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsIfGroupStatisticsTxErrorPkts,Shows the number of frames transmit with error.
switch,ML540M-PORT-MIB,ml540mPortStatisticsEthernetLikeStatisticsIfIndex,1.3.6.1.4.1.5468.100.11.1.5.3.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,portStatisticsEthernetLikeStatisticsIfIndex,Logical interface number.
switch,ML540M-PORT-MIB,ml540mPortStatisticsEthernetLikeStatisticsRxPauseFrames,1.3.6.1.4.1.5468.100.11.1.5.3.1.2,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsEthernetLikeStatisticsRxPauseFrames,The number of pause frames received.
switch,ML540M-PORT-MIB,ml540mPortStatisticsEthernetLikeStatisticsTxPauseFrames,1.3.6.1.4.1.5468.100.11.1.5.3.1.3,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsEthernetLikeStatisticsTxPauseFrames,The number of pause frames transmitted.
switch,ML540M-PORT-MIB,ml540mPortStatisticsQueuesStatisticsIfIndex,1.3.6.1.4.1.5468.100.11.1.5.4.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,portStatisticsQueuesStatisticsIfIndex,Logical interface number.
switch,ML540M-PORT-MIB,ml540mPortStatisticsQueuesStatisticsQueue,1.3.6.1.4.1.5468.100.11.1.5.4.1.2,column,integer,,,,not-accessible,no,yes,portStatisticsQueuesStatisticsQueue,Queue index.
switch,ML540M-PORT-MIB,ml540mPortStatisticsQueuesStatisticsRxPrio,1.3.6.1.4.1.5468.100.11.1.5.4.1.3,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsQueuesStatisticsRxPrio,The number of frames received for the queue.
switch,ML540M-PORT-MIB,ml540mPortStatisticsQueuesStatisticsTxPrio,1.3.6.1.4.1.5468.100.11.1.5.4.1.4,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsQueuesStatisticsTxPrio,The number of frames transmitted for the queue.
switch,ML540M-PORT-MIB,ml540mPortStatisticsBridgeStatisticsIfIndex,1.3.6.1.4.1.5468.100.11.1.5.5.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,portStatisticsBridgeStatisticsIfIndex,Logical interface number.
switch,ML540M-PORT-MIB,ml540mPortStatisticsBridgeStatisticsRxBridgeDiscard,1.3.6.1.4.1.5468.100.11.1.5.5.1.2,column,counter64,,count,SMI type counter64,read-only,no,no,portStatisticsBridgeStatisticsRxBridgeDiscard,The number of bridge frames discarded.
switch,ML540M-VLAN-MIB,ml540mVlanCapabilitiesVlanIdMin,1.3.6.1.4.1.5468.100.13.1.1.1,scalar,textual-convention,VTSSVlan,,,read-only,no,no,vlanCapabilitiesVlanIdMin,The minimum VLAN ID that can be configured on the device.
switch,ML540M-VLAN-MIB,ml540mVlanCapabilitiesVlanIdMax,1.3.6.1.4.1.5468.100.13.1.1.2,scalar,textual-convention,VTSSVlan,,,read-only,no,no,vlanCapabilitiesVlanIdMax,The maximum VLAN ID that can be configured on the device.
switch,ML540M-VLAN-MIB,ml540mVlanCapabilitiesFidCnt,1.3.6.1.4.1.5468.100.13.1.1.3,scalar,textual-convention,VTSSUnsigned16,,,read-only,no,no,vlanCapabilitiesFidCnt,The number of Shared VLAN Learning (SVL) Filter IDs (FIDs) supported by this device. 0 if SVL is not supported.
switch,ML540M-VLAN-MIB,ml540mVlanConfigGlobalsMainCustomSPortEtherType,1.3.6.1.4.1.5468.100.13.1.2.1.1.1,scalar,textual-convention,VTSSEtherType,,,read-write,yes,no,vlanConfigGlobalsMainCustomSPortEtherType,TPID (EtherType) for ports marked as Custom-S tag aware.
switch,ML540M-VLAN-MIB,ml540mVlanConfigGlobalsMainAccessVlans0To1K,1.3.6.1.4.1.5468.100.13.1.2.1.1.2,scalar,textual-convention,VTSSVlanListQuarter,,,read-write,yes,no,vlanConfigGlobalsMainAccessVlans0To1K,First quarter of bit-array indicating the enabled access VLANs.
switch,ML540M-VLAN-MIB,ml540mVlanConfigGlobalsMainAccessVlans1KTo2K,1.3.6.1.4.1.5468.100.13.1.2.1.1.3,scalar,textual-convention,VTSSVlanListQuarter,seconds,description text,read-write,yes,no,vlanConfigGlobalsMainAccessVlans1KTo2K,Second quarter of bit-array indicating the enabled access VLANs.
switch,ML540M-VLAN-MIB,ml540mVlanConfigGlobalsMainAccessVlans2KTo3K,1.3.6.1.4.1.5468.100.13.1.2.1.1.4,scalar,textual-convention,VTSSVlanListQuarter,,,read-write,yes,no,vlanConfigGlobalsMainAccessVlans2KTo3K,Third quarter of bit-array indicating the enabled access VLANs.
switch,ML540M-VLAN-MIB,ml540mVlanConfigGlobalsMainAccessVlans3KTo4K,1.3.6.1.4.1.5468.100.13.1.2.1.1.5,scalar,textual-convention,VTSSVlanListQuarter,,,read-write,yes,no,vlanConfigGlobalsMainAccessVlans3KTo4K,Last quarter of bit-array indicating the enabled access VLANs.
switch,ML540M-VLAN-MIB,ml540mVlanConfigGlobalsNameVlanId,1.3.6.1.4.1.5468.100.13.1.2.1.2.1.1,column,textual-convention,VTSSVlan,,,not-accessible,no,yes,vlanConfigGlobalsNameVlanId,VLAN ID. Valid range is 1 - 4095.
switch,ML540M-VLAN-MIB,ml540mVlanConfigGlobalsNameName,1.3.6.1.4.1.5468.100.13.1.2.1.2.1.2,column,textual-convention,VTSSDisplayString,,,read-write,yes,no,vlanConfigGlobalsNameName,"VLAN Name. Default for VLAN 1 is 'default'. Default for any other VLAN is 'VLANxxxx', where 'xxxx' is a decimal representation of the VLAN ID with lea"
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesIfIndex,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,vlanConfigInterfacesIfIndex,Logical interface index.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesMode,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.2,column,textual-convention,VTSSVlanPortMode,,,read-write,yes,no,vlanConfigInterfacesMode,VLAN mode of the port.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesAccessVlan,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.3,column,textual-convention,VTSSVlan,,,read-write,yes,no,vlanConfigInterfacesAccessVlan,The port VLAN ID the port will be assigned when Mode is Access.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesTrunkNativeVlan,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.4,column,textual-convention,VTSSVlan,,,read-write,yes,no,vlanConfigInterfacesTrunkNativeVlan,The port VLAN ID the port will be assigned when Mode is trunk.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesTrunkTagNativeVlan,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.5,column,boolean,TruthValue,frames,description text,read-write,yes,no,vlanConfigInterfacesTrunkTagNativeVlan,Controls whether frames classified to TrunkNativeVlan get tagged on egress. Used when Mode is trunk.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesTrunkVlans0KTo1K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.6,column,textual-convention,VTSSVlanListQuarter,,,read-write,yes,no,vlanConfigInterfacesTrunkVlans0KTo1K,First quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is trunk.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesTrunkVlans1KTo2K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.7,column,textual-convention,VTSSVlanListQuarter,seconds,description text,read-write,yes,no,vlanConfigInterfacesTrunkVlans1KTo2K,Second quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is trunk.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesTrunkVlans2KTo3K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.8,column,textual-convention,VTSSVlanListQuarter,,,read-write,yes,no,vlanConfigInterfacesTrunkVlans2KTo3K,Third quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is trunk.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesTrunkVlans3KTo4K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.9,column,textual-convention,VTSSVlanListQuarter,,,read-write,yes,no,vlanConfigInterfacesTrunkVlans3KTo4K,Last quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is trunk.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridNativeVlan,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.10,column,textual-convention,VTSSVlan,,,read-write,yes,no,vlanConfigInterfacesHybridNativeVlan,The port VLAN ID the port will be assigned when Mode is hybrid.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridPortType,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.11,column,textual-convention,VTSSVlanPortType,,,read-write,yes,no,vlanConfigInterfacesHybridPortType,"Controls awareness and whether it reacts to C-tags, S-tags, Custom-S-tags. Used when Mode is hybrid."
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridIngressFiltering,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.12,column,boolean,TruthValue,frames,description text,read-write,yes,no,vlanConfigInterfacesHybridIngressFiltering,Controls whether frames classified to a certain VLAN ID get discarded (true) or not (false) if the port is not member of the VLAN ID. Used when Mode i
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridIngressAcceptance,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.13,column,textual-convention,VTSSVlanIngressAcceptance,frames,description text,read-write,yes,no,vlanConfigInterfacesHybridIngressAcceptance,Controls whether frames are accepted on ingress depending on VLAN tag in frame. Used when Mode is hybrid.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridEgressTagging,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.14,column,textual-convention,VTSSVlanEgressTagging,frames,description text,read-write,yes,no,vlanConfigInterfacesHybridEgressTagging,Controls tagging of frames on egress. tagThis(1) is not allowed. Used when Mode is hybrid.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridVlans0KTo1K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.15,column,textual-convention,VTSSVlanListQuarter,,,read-write,yes,no,vlanConfigInterfacesHybridVlans0KTo1K,First quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is hybrid.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridVlans1KTo2K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.16,column,textual-convention,VTSSVlanListQuarter,seconds,description text,read-write,yes,no,vlanConfigInterfacesHybridVlans1KTo2K,Second quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is hybrid.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridVlans2KTo3K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.17,column,textual-convention,VTSSVlanListQuarter,,,read-write,yes,no,vlanConfigInterfacesHybridVlans2KTo3K,Third quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is hybrid.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridVlans3KTo4K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.18,column,textual-convention,VTSSVlanListQuarter,,,read-write,yes,no,vlanConfigInterfacesHybridVlans3KTo4K,Last quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is hybrid.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesForbiddenVlans0KTo1K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.19,column,textual-convention,VTSSVlanListQuarter,,,read-write,yes,no,vlanConfigInterfacesForbiddenVlans0KTo1K,First quarter of bit-array indicating whether the port can ever become a member of a VLAN ('0') or not ('1'). Used in all modes.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesForbiddenVlans1KTo2K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.20,column,textual-convention,VTSSVlanListQuarter,seconds,description text,read-write,yes,no,vlanConfigInterfacesForbiddenVlans1KTo2K,Second quarter of bit-array indicating whether the port can ever become a member of a VLAN ('0') or not ('1'). Used in all modes.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesForbiddenVlans2KTo3K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.21,column,textual-convention,VTSSVlanListQuarter,,,read-write,yes,no,vlanConfigInterfacesForbiddenVlans2KTo3K,Third quarter of bit-array indicating whether the port can ever become a member of a VLAN ('0') or not ('1'). Used in all modes.
switch,ML540M-VLAN-MIB,ml540mVlanConfigInterfacesForbiddenVlans3KTo4K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.22,column,textual-convention,VTSSVlanListQuarter,,,read-write,yes,no,vlanConfigInterfacesForbiddenVlans3KTo4K,Last quarter of bit-array indicating whether the port can ever become a member of a VLAN ('0') or not ('1'). Used in all modes.
